code,voltage
0325,3909.2834645669295
0326,3918.0
0327,3921.629921259843
0328,3922.181102362205
0329,3930.322834645669
032a,3936.716535433071
032b,3939.07874015748
032c,3932.322834645669
032d,3951.8740157480315
032e,3954.204724409449
032f,3955.9685039370083
0330,3967.6456692913384
0331,3969.448818897638
0332,3968.1732283464567
0333,3975.1023622047246
0334,3982.015748031496
0335,3990.88188976378
0336,3992.669291338583
0337,3997.952755905512
0338,4008.110236220473
0339,4004.913385826772
033a,4006.1732283464567
033b,4016.905511811024
033c,4020.157480314961
033d,4017.110236220473
033e,4026.070866141732
033f,4041.1889763779527
0340,4037.5905511811025
0341,4046.314960629921
0342,4049.1023622047246
0343,4054.236220472441
0344,4060.149606299213
0345,4067.511811023622
0346,4066.8740157480315
0347,4072.3307086614177
0348,4077.858267716536
0349,4085.464566929134
034a,4087.370078740158
034b,4090.952755905512
034c,4095.15748031496
034d,4104.086614173229
034e,4106.456692913386
034f,4116.653543307087
0350,4110.614173228348
0351,4119.700787401574
0352,4132.511811023622
0353,4129.4803149606305
0354,4137.425196850394
0355,4139.417322834646
0356,4148.110236220472
0357,4155.992125984251
0358,4154.834645669292
0359,4154.5905511811025
035a,4160.133858267716
035b,4163.748031496063
035c,4177.779527559055
035d,4174.417322834646
035e,4184.44094488189
035f,4190.755905511811
0360,4192.165354330708
0361,4196.346456692913
0362,4207.748031496063
0363,4207.102362204724
0364,4216.220472440945
0365,4226.307086614173
0366,4222.354330708661
0367,4229.031496062992
0368,4233.3385826771655
0369,4243.0
036a,4245.220472440946
036b,4247.40157480315
036c,4255.03937007874
036d,4262.897637795276
036e,4266.7716535433065
036f,4267.685039370079
0370,4276.275590551181
0371,4277.535433070866
0372,4280.456692913386
0373,4287.24409448819
0374,4292.133858267717
0375,4294.259842519685
0376,4301.346456692914
0377,4310.2283464566935
0378,4318.2677165354335
0379,4320.779527559056
037a,4330.2283464566935
037b,4329.3385826771655
037c,4332.4094488188975
037d,4337.070866141733
037e,4345.149606299214
037f,4351.574803149607
0380,4353.393700787403
0381,4352.795275590553
0382,4366.716535433072
0383,4373.4803149606305
0384,4382.259842519686
0385,4377.811023622048
0386,4382.070866141732
0387,4388.472440944883
0388,4395.110236220473
0389,4396.055118110237
038a,4401.740157480315
038b,4404.307086614173
038c,4412.173228346458
038d,4420.968503937008
038e,4425.196850393702
038f,4425.984251968504
0390,4430.5118110236235
0391,4437.52755905512
0392,4445.968503937008
0393,4446.771653543308
0394,4457.196850393702
0395,4461.779527559055
0396,4460.88188976378
0397,4472.393700787402
0398,4474.937007874018
0399,4472.76377952756
039a,4477.740157480315
