code,voltage
020c,2541.7559055118113
020d,2551.8503937007877
020e,2563.1889763779527
020f,2565.9212598425197
0210,2570.629921259843
0211,2578.913385826772
0212,2575.992125984252
0213,2577.8897637795276
0214,2581.976377952756
0215,2591.4094488188975
0216,2595.700787401575
0217,2602.3070866141734
0218,2605.377952755906
0219,2613.2677165354326
021a,2616.204724409449
021b,2624.6299212598424
021c,2620.51968503937
021d,2632.5748031496064
021e,2638.2047244094488
021f,2645.8110236220473
0220,2647.11811023622
0221,2658.6377952755906
0222,2657.8976377952754
0223,2665.251968503937
0224,2672.897637795276
0225,2675.220472440945
0226,2674.6062992125985
0227,2687.496062992126
0228,2689.88188976378
0229,2693.55905511811
022a,2701.4251968503936
022b,2700.0078740157487
022c,2706.8740157480315
022d,2712.929133858268
022e,2716.393700787402
022f,2719.905511811024
0230,2724.874015748032
0231,2727.393700787402
0232,2732.5590551181103
0233,2739.4724409448822
0234,2745.88188976378
0235,2747.1732283464567
0236,2752.0472440944886
0237,2761.5669291338586
0238,2756.188976377953
0239,2773.5196850393704
023a,2773.9606299212605
023b,2781.385826771654
023c,2786.2125984251975
023d,2782.6141732283468
023e,2796.6850393700793
023f,2794.637795275591
0240,2808.8976377952763
0241,2807.6614173228354
0242,2819.141732283465
0243,2821.346456692914
0244,2821.4803149606305
0245,2827.992125984253
0246,2832.9527559055127
0247,2841.4488188976384
0248,2842.291338582678
0249,2851.5905511811034
024a,2855.173228346457
024b,2865.8897637795285
024c,2864.2834645669295
024d,2869.307086614174
024e,2871.6692913385837
024f,2880.1496062992132
0250,2886.771653543308
0251,2889.7244094488196
0252,2887.637795275591
0253,2899.9212598425206
0254,2902.574803149607
0255,2908.653543307087
0256,2906.637795275591
0257,2918.976377952756
0258,2922.409448818898
0259,2926.6535433070867
025a,2928.7401574803152
025b,2940.0078740157487
025c,2935.031496062992
025d,2957.700787401575
025e,2940.984251968504
025f,2953.503937007874
0260,2955.913385826772
0261,2964.51968503937
0262,2968.740157480315
0263,2965.866141732283
0264,2980.6614173228345
0265,2985.685039370078
0266,2984.6692913385823
0267,2992.9763779527552
0268,2999.984251968504
0269,3010.3700787401563
026a,3013.5354330708656
026b,3014.1338582677154
026c,3019.1968503937005
026d,3023.5039370078734
026e,3029.7795275590547
026f,3030.7165354330705
0270,3037.0866141732276
0271,3041.795275590551
0272,3041.2598425196843
0273,3056.3464566929124
0274,3061.645669291338
0275,3060.7086614173218
0276,3066.0866141732276
0277,3075.5590551181094
0278,3069.8740157480306
0279,3075.283464566928
027a,3081.929133858267
027b,3088.2598425196843
027c,3098.622047244094
027d,3100.606299212597
027e,3111.1574803149597
027f,3110.3464566929124
0280,3122.015748031495
0281,3127.2125984251957
0282,3130.503937007873
0283,3133.5905511811015
0284,3134.692913385826
0285,3141.259842519684
0286,3149.5196850393695
0287,3157.795275590551
0288,3155.299212598424
0289,3152.4566929133853
028a,3164.3700787401567
028b,3169.614173228346
028c,3174.8110236220464
028d,3179.9842519685035
028e,3185.606299212598
028f,3191.3228346456685
0290,3191.7716535433065
0291,3197.2125984251966
0292,3204.7165354330705
0293,3213.291338582677
0294,3219.346456692913
0295,3224.299212598424
0296,3229.700787401574
0297,3226.8503937007868
0298,3238.4173228346453
0299,3241.748031496063
029a,3241.913385826771
029b,3246.015748031496
029c,3251.795275590551
029d,3252.4094488188975
029e,3258.425196850393
029f,3269.440944881889
02a0,3274.5118110236212
02a1,3279.354330708661
02a2,3288.4330708661414
02a3,3287.0551181102355
02a4,3292.5196850393695
02a5,3295.393700787401
02a6,3305.165354330708
02a7,3307.0629921259833
02a8,3310.15748031496
02a9,3317.125984251968
02aa,3325.3070866141725
02ab,3330.913385826771
02ac,3334.661417322834
02ad,3329.732283464566
02ae,3337.149606299212
02af,3345.7559055118104
02b0,3352.9685039370074
02b1,3354.606299212598
02b2,3366.535433070865
02b3,3371.763779527558
02b4,3369.5275590551173
02b5,3379.4566929133853
02b6,3380.3149606299207
02b7,3389.1889763779523
02b8,3399.464566929133
02b9,3394.330708661417
02ba,3398.582677165354
02bb,3404.889763779527
02bc,3414.629921259842
02bd,3416.078740157479
02be,3423.9212598425192
02bf,3423.661417322834
02c0,3430.9921259842513
02c1,3436.913385826771
02c2,3437.6692913385814
02c3,3446.370078740157
02c4,3452.6929133858257
02c5,3454.8661417322824
02c6,3453.897637795274
02c7,3462.6377952755893
02c8,3467.5748031496046
02c9,3470.9606299212583
02ca,3480.2047244094474
02cb,3484.307086614172
02cc,3484.31496062992
02cd,3496.0236220472425
02ce,3492.1023622047232
02cf,3503.3385826771646
02d0,3505.7952755905494
02d1,3511.496062992125
02d2,3507.062992125983
02d3,3522.543307086613
02d4,3528.984251968503
02d5,3530.7716535433055
02d6,3537.291338582676
02d7,3542.6377952755897
02d8,3542.7244094488174
02d9,3551.5669291338572
02da,3555.6929133858257
02db,3564.7244094488174
02dc,3562.4724409448804
02dd,3574.9763779527552
02de,3582.464566929133
02df,3589.0236220472434
02e0,3585.456692913385
02e1,3596.1732283464553
02e2,3598.472440944881
02e3,3600.07874015748
02e4,3603.590551181102
02e5,3613.5826771653533
02e6,3606.5590551181094
02e7,3621.393700787401
02e8,3622.1889763779523
02e9,3635.0236220472434
02ea,3634.960629921259
02eb,3638.0944881889754
02ec,3645.889763779527
02ed,3654.456692913385
02ee,3662.9055118110223
02ef,3669.9685039370074
02f0,3664.842519685038
02f1,3669.677165354329
02f2,3675.464566929133
02f3,3680.4803149606296
02f4,3683.472440944881
02f5,3685.370078740157
02f6,3693.377952755905
02f7,3695.692913385826
02f8,3703.2047244094483
02f9,3706.3385826771646
02fa,3714.2047244094483
02fb,3714.0157480314956
02fc,3722.661417322834
02fd,3720.141732283464
02fe,3726.905511811023
02ff,3733.228346456693
0300,3746.2047244094483
0301,3745.047244094488
0302,3753.448818897638
0303,3751.2519685039365
0304,3763.385826771653
0305,3770.1889763779523
0306,3769.9921259842513
0307,3771.401574803149
0308,3774.6456692913384
0309,3773.9921259842513
030a,3777.6692913385823
030b,3782.4566929133853
030c,3785.3385826771646
030d,3792.5748031496055
030e,3794.0393700787395
030f,3791.007874015748
0310,3803.5669291338586
0311,3806.157480314961
0312,3806.6692913385823
0313,3812.3149606299207
0314,3813.1023622047246
0315,3818.149606299213
0316,3822.582677165354
0317,3821.4960629921256
0318,3826.314960629921
0319,3828.5039370078744
031a,3828.291338582677
031b,3830.4803149606296
031c,3842.0
031d,3845.771653543307
031e,3840.244094488189
031f,3846.582677165354
0320,3851.8818897637793
0321,3849.2598425196848
0322,3847.7322834645674
0323,3860.1732283464567
0324,3858.314960629921
0325,3863.716535433071
0326,3862.0
0327,3864.992125984252
0328,3869.984251968504
0329,3867.6377952755906
032a,3876.6377952755897
032b,3884.149606299213
032c,3881.5039370078744
032d,3883.9606299212596
032e,3882.4330708661423
032f,3882.771653543307
0330,3885.5118110236226
0331,3898.3307086614177
0332,3894.92125984252
0333,3900.165354330708
0334,3895.929133858268
0335,3904.133858267717
0336,3898.850393700787
0337,3901.1023622047246
0338,3902.322834645669
0339,3897.4330708661414
033a,3902.8976377952754
033b,3911.858267716535
033c,3914.015748031496
033d,3917.6535433070867
033e,3925.086614173229
033f,3921.606299212599
0340,3925.1023622047246
0341,3920.6141732283468
0342,3932.141732283465
0343,3933.251968503937
0344,3933.3307086614177
0345,3927.220472440945
0346,3935.2913385826773
0347,3938.3464566929133
0348,3939.236220472441
0349,3936.9685039370074
034a,3945.2440944881887
034b,3941.1023622047246
034c,3946.15748031496
034d,3947.858267716536
034e,3949.7322834645665
034f,3958.9370078740158
0350,3953.984251968504
0351,3956.5039370078734
0352,3962.622047244094
0353,3960.6141732283468
0354,3961.149606299213
0355,3966.23622047244
0356,3967.55905511811
0357,3968.047244094488
0358,3968.141732283464
0359,3969.850393700787
035a,3973.952755905512
035b,3972.322834645669
035c,3967.984251968504
035d,3979.1889763779523
035e,3981.748031496063
035f,3979.322834645669
0360,3987.3464566929133
0361,3984.622047244094
0362,3993.511811023622
0363,3986.1338582677163
0364,3992.0
0365,3993.622047244094
0366,3995.283464566929
0367,3994.6377952755906
0368,3998.9370078740167
0369,3994.748031496063
036a,3998.9370078740158
036b,4000.307086614174
036c,4000.551181102362
036d,3999.763779527558
036e,3999.748031496063
036f,4006.322834645669
0370,4011.905511811024
0371,4005.9685039370074
0372,4008.929133858268
0373,4017.1259842519685
0374,4017.779527559055
0375,4017.070866141732
0376,4016.48031496063
0377,4011.5433070866147
0378,4020.393700787402
0379,4021.771653543308
037a,4023.669291338583
037b,4022.937007874015
037c,4030.7086614173227
037d,4028.9212598425192
037e,4034.251968503937
037f,4026.929133858268
0380,4040.5669291338586
0381,4034.8740157480315
0382,4028.0
0383,4039.614173228346
0384,4038.0551181102364
0385,4031.2677165354326
0386,4038.606299212599
0387,4044.9685039370083
0388,4043.559055118111
0389,4046.141732283465
038a,4043.527559055118
038b,4050.307086614174
038c,4054.905511811024
038d,4047.015748031496
038e,4054.393700787402
038f,4054.4015748031497
0390,4054.6377952755906
0391,4063.015748031496
0392,4061.3858267716532
0393,4061.2440944881887
0394,4063.7401574803157
0395,4062.7322834645674
0396,4065.527559055118
0397,4065.8267716535433
0398,4072.559055118111
0399,4071.771653543307
039a,4070.157480314961
039b,4080.2913385826773
039c,4073.0314960629926
039d,4078.2204724409453
039e,4083.047244094488
039f,4079.3307086614177
03a0,4078.645669291339
03a1,4086.488188976378
03a2,4087.8897637795276
03a3,4087.5669291338586
03a4,4084.228346456693
03a5,4092.110236220473
03a6,4086.488188976378
03a7,4087.3464566929133
03a8,4089.464566929134
03a9,4092.377952755906
03aa,4092.5905511811025
03ab,4099.779527559055
03ac,4100.346456692913
03ad,4102.826771653544
03ae,4102.377952755905
03af,4104.826771653544
03b0,4102.149606299213
03b1,4102.826771653544
03b2,4103.062992125984
03b3,4110.173228346456
03b4,4112.881889763779
03b5,4114.078740157481
03b6,4113.456692913385
03b7,4112.220472440946
03b8,4125.023622047244
03b9,4123.3385826771655
03ba,4123.188976377953
03bb,4122.023622047244
03bc,4125.346456692914
03bd,4132.590551181102
03be,4126.370078740158
03bf,4129.346456692913
03c0,4127.086614173229
03c1,4136.5905511811025
03c2,4136.748031496063
03c3,4139.606299212599
03c4,4135.7322834645665
03c5,4143.952755905512
03c6,4145.417322834645
03c7,4145.511811023622
03c8,4148.456692913386
03c9,4146.370078740158
03ca,4147.858267716536
03cb,4149.078740157479
03cc,4155.314960629921
03cd,4151.4488188976375
03ce,4153.456692913386
03cf,4160.354330708661
03d0,4162.8031496062995
03d1,4161.976377952756
03d2,4163.889763779528
03d3,4175.291338582677
03d4,4174.314960629921
03d5,4180.488188976377
03d6,4181.0157480314965
03d7,4184.811023622047
03d8,4187.905511811024
03d9,4192.118110236221
03da,4194.007874015749
03db,4188.7716535433065
03dc,4194.779527559055
03dd,4197.244094488189
03de,4187.393700787402
03df,4191.566929133859
03e0,4189.503937007874
03e1,4185.700787401574
03e2,4182.866141732284
03e3,4187.291338582678
03e4,4189.015748031496
03e5,4193.850393700786
03e6,4184.472440944882
03e7,4187.425196850394
03e8,4183.5511811023625
03e9,4185.732283464567
03ea,4182.6614173228345
03eb,4184.23622047244
03ec,4182.669291338583
03ed,4177.456692913386
03ee,4185.59842519685
03ef,4182.078740157481
03f0,4186.377952755905
03f1,4186.456692913385
03f2,4183.76377952756
03f3,4180.3070866141725
03f4,4178.543307086615
03f5,4181.59842519685
03f6,4185.393700787401
03f7,4176.299212598426
03f8,4178.196850393701
03f9,4173.740157480314
03fa,4179.456692913385
03fb,4175.645669291339
03fc,4168.653543307086
03fd,4176.0157480314965
03fe,4175.992125984251
03ff,4174.677165354331
